index,Sub-Category,Order Date,Sales,Year,Month
1541,Binders,2015-11-26,41.632,2015,11
1542,Binders,2015-11-28,62.908,2015,11
1543,Binders,2015-11-30,6.642,2015,11
1544,Binders,2015-12-02,46.72,2015,12
1545,Binders,2015-12-05,29.94,2015,12
1546,Binders,2015-12-06,4.6,2015,12
1547,Binders,2015-12-08,6.456,2015,12
1548,Binders,2015-12-10,106.344,2015,12
1549,Binders,2015-12-12,210.392,2015,12
1550,Binders,2015-12-13,17.604,2015,12
1551,Binders,2015-12-14,14.367999999999999,2015,12
1552,Binders,2015-12-16,1.167,2015,12
1553,Binders,2015-12-17,5.484,2015,12
1554,Binders,2015-12-19,157.572,2015,12
1555,Binders,2015-12-20,1809.384,2015,12
1556,Binders,2015-12-21,18.24,2015,12
1557,Binders,2015-12-22,314.616,2015,12
1558,Binders,2015-12-26,87.28999999999999,2015,12
1559,Binders,2015-12-27,988.804,2015,12
1560,Binders,2015-12-29,14.352,2015,12
1561,Binders,2015-12-30,589.7189999999999,2015,12
1562,Binders,2016-01-04,32.34,2016,1
1563,Binders,2016-01-05,69.328,2016,1
1564,Binders,2016-01-06,1.938,2016,1
1565,Binders,2016-01-13,70.008,2016,1
1566,Binders,2016-01-31,32.96,2016,1
1567,Binders,2016-02-03,12.144,2016,2
1568,Binders,2016-02-06,2.934,2016,2
1569,Binders,2016-02-14,43.662,2016,2
1570,Binders,2016-02-15,53.239999999999995,2016,2
1571,Binders,2016-02-21,2541.98,2016,2
1572,Binders,2016-02-23,10.896,2016,2
1573,Binders,2016-02-27,4.419,2016,2
1574,Binders,2016-03-01,58.72,2016,3
1575,Binders,2016-03-05,13.768,2016,3
1576,Binders,2016-03-07,99.72,2016,3
1577,Binders,2016-03-08,8.568,2016,3
1578,Binders,2016-03-10,1.112,2016,3
1579,Binders,2016-03-14,671.94,2016,3
1580,Binders,2016-03-16,6354.95,2016,3
1581,Binders,2016-03-19,17.568,2016,3
1582,Binders,2016-03-20,2.512,2016,3
1583,Binders,2016-03-21,12.843,2016,3
1584,Binders,2016-03-22,14.112,2016,3
1585,Binders,2016-04-02,9.156,2016,4
1586,Binders,2016-04-04,104.192,2016,4
1587,Binders,2016-04-05,168.222,2016,4
1588,Binders,2016-04-06,16.548000000000002,2016,4
1589,Binders,2016-04-10,12.832,2016,4
1590,Binders,2016-04-13,17.43,2016,4
1591,Binders,2016-04-16,64.61,2016,4
1592,Binders,2016-04-17,62.296,2016,4
1593,Binders,2016-04-18,44.007999999999996,2016,4
1594,Binders,2016-04-19,310.392,2016,4
1595,Binders,2016-04-21,21.3,2016,4
1596,Binders,2016-04-25,13.944,2016,4
1597,Binders,2016-04-26,50.352,2016,4
1598,Binders,2016-04-28,3825.1459999999997,2016,4
1599,Binders,2016-05-01,12.176,2016,5
1600,Binders,2016-05-03,125.912,2016,5
1601,Binders,2016-05-08,43.98,2016,5
1602,Binders,2016-05-09,48.81,2016,5
1603,Binders,2016-05-12,14.592,2016,5
1604,Binders,2016-05-14,23.484,2016,5
1605,Binders,2016-05-17,33.28,2016,5
1606,Binders,2016-05-20,6.408,2016,5
1607,Binders,2016-05-21,51.564,2016,5
1608,Binders,2016-05-23,19.194,2016,5
1609,Binders,2016-05-24,7.656,2016,5
1610,Binders,2016-05-25,127.96,2016,5
1611,Binders,2016-05-28,6.096,2016,5
1612,Binders,2016-05-29,167.76,2016,5
1613,Binders,2016-05-31,3.564,2016,5
1614,Binders,2016-06-01,409.408,2016,6
1615,Binders,2016-06-07,25.832,2016,6
1616,Binders,2016-06-09,215.82,2016,6
1617,Binders,2016-06-11,118.62799999999999,2016,6
1618,Binders,2016-06-13,93.864,2016,6
1619,Binders,2016-06-16,3050.376,2016,6
1620,Binders,2016-06-18,87.441,2016,6
1621,Binders,2016-06-19,5.792,2016,6
1622,Binders,2016-06-22,1217.568,2016,6
1623,Binders,2016-06-23,165.98,2016,6
1624,Binders,2016-06-25,89.73599999999999,2016,6
1625,Binders,2016-06-26,187.0,2016,6
1626,Binders,2016-07-02,2.892,2016,7
1627,Binders,2016-07-04,22.848,2016,7
1628,Binders,2016-07-05,26.23,2016,7
1629,Binders,2016-07-09,404.07,2016,7
1630,Binders,2016-07-10,43.286,2016,7
1631,Binders,2016-07-11,328.394,2016,7
1632,Binders,2016-07-12,1.928,2016,7
1633,Binders,2016-07-13,53.376,2016,7
1634,Binders,2016-07-19,2.025,2016,7
1635,Binders,2016-07-20,2.88,2016,7
1636,Binders,2016-07-23,10.512,2016,7
1637,Binders,2016-07-24,225.15,2016,7
1638,Binders,2016-07-25,25.176,2016,7
1639,Binders,2016-07-26,32.28,2016,7
1640,Binders,2016-07-30,10.92,2016,7
1641,Binders,2016-08-02,6.368,2016,8
1642,Binders,2016-08-05,1.362,2016,8
1643,Binders,2016-08-06,6.23,2016,8
1644,Binders,2016-08-07,50.855999999999995,2016,8
1645,Binders,2016-08-08,461.748,2016,8
1646,Binders,2016-08-09,1217.568,2016,8
1647,Binders,2016-08-10,64.75,2016,8
1648,Binders,2016-08-13,17.0,2016,8
1649,Binders,2016-08-16,6.486000000000001,2016,8
1650,Binders,2016-08-17,52.2,2016,8
1651,Binders,2016-08-21,112.416,2016,8
1652,Binders,2016-08-22,50.112,2016,8
1653,Binders,2016-08-24,2.724,2016,8
1654,Binders,2016-08-25,3.798,2016,8
1655,Binders,2016-08-27,5.104,2016,8
1656,Binders,2016-08-28,41.36,2016,8
1657,Binders,2016-08-31,137.24,2016,8
1658,Binders,2016-09-01,133.72,2016,9
1659,Binders,2016-09-03,6.368,2016,9
1660,Binders,2016-09-04,17.418,2016,9
1661,Binders,2016-09-05,49.492,2016,9
1662,Binders,2016-09-06,56.16,2016,9
1663,Binders,2016-09-07,20.541,2016,9
1664,Binders,2016-09-11,209.6,2016,9
1665,Binders,2016-09-13,15.504000000000001,2016,9
1666,Binders,2016-09-14,38.86,2016,9
1667,Binders,2016-09-15,83.448,2016,9
1668,Binders,2016-09-17,48.096000000000004,2016,9
1669,Binders,2016-09-18,65.08,2016,9
1670,Binders,2016-09-20,1480.2839999999999,2016,9
1671,Binders,2016-09-21,14.6,2016,9
1672,Binders,2016-09-22,3.204,2016,9
1673,Binders,2016-09-24,36.924,2016,9
1674,Binders,2016-09-25,108.85500000000002,2016,9
1675,Binders,2016-09-26,351.859,2016,9
1676,Binders,2016-09-27,15.08,2016,9
1677,Binders,2016-09-28,82.872,2016,9
1678,Binders,2016-10-01,25.442,2016,10
1679,Binders,2016-10-02,164.54,2016,10
1680,Binders,2016-10-03,32.07,2016,10
1681,Binders,2016-10-09,13.086,2016,10
1682,Binders,2016-10-12,12.56,2016,10
1683,Binders,2016-10-15,3.96,2016,10
1684,Binders,2016-10-19,40.0,2016,10
1685,Binders,2016-10-22,5.176,2016,10
1686,Binders,2016-10-23,9.672,2016,10
1687,Binders,2016-10-24,3.592,2016,10
1688,Binders,2016-10-26,14.301,2016,10
1689,Binders,2016-10-31,437.88,2016,10
1690,Binders,2016-11-02,158.812,2016,11
1691,Binders,2016-11-05,130.914,2016,11
1692,Binders,2016-11-06,4.401,2016,11
1693,Binders,2016-11-07,1393.6909999999998,2016,11
1694,Binders,2016-11-08,194.30700000000002,2016,11
1695,Binders,2016-11-09,27.96,2016,11
1696,Binders,2016-11-10,74.76,2016,11
1697,Binders,2016-11-12,9.9,2016,11
1698,Binders,2016-11-13,157.986,2016,11
1699,Binders,2016-11-14,19.96,2016,11
1700,Binders,2016-11-15,213.228,2016,11
1701,Binders,2016-11-19,5.984,2016,11
1702,Binders,2016-11-20,198.506,2016,11
1703,Binders,2016-11-21,75.724,2016,11
1704,Binders,2016-11-22,17.1,2016,11
1705,Binders,2016-11-23,23.912,2016,11
1706,Binders,2016-11-24,120.384,2016,11
1707,Binders,2016-11-26,75.77,2016,11
1708,Binders,2016-11-27,6.24,2016,11
1709,Binders,2016-11-29,13.088000000000001,2016,11
1710,Binders,2016-11-30,162.92100000000002,2016,11
1711,Binders,2016-12-01,119.384,2016,12
1712,Binders,2016-12-03,697.074,2016,12
1713,Binders,2016-12-04,1606.284,2016,12
1714,Binders,2016-12-05,411.264,2016,12
1715,Binders,2016-12-06,17.604,2016,12
1716,Binders,2016-12-07,28.048,2016,12
1717,Binders,2016-12-11,156.688,2016,12
1718,Binders,2016-12-12,24.448,2016,12
1719,Binders,2016-12-13,67.08,2016,12
1720,Binders,2016-12-14,11.856,2016,12
1721,Binders,2016-12-15,51.312,2016,12
1722,Binders,2016-12-17,122.47999999999999,2016,12
1723,Binders,2016-12-19,7.04,2016,12
1724,Binders,2016-12-24,39.712,2016,12
1725,Binders,2016-12-25,157.9,2016,12
1726,Binders,2016-12-31,1204.52,2016,12
1727,Binders,2017-01-03,11.88,2017,1
1728,Binders,2017-01-04,104.58,2017,1
1729,Binders,2017-01-08,136.878,2017,1
1730,Binders,2017-01-15,49.536,2017,1
1731,Binders,2017-01-16,11.648,2017,1
1732,Binders,2017-01-22,26.336,2017,1
1733,Binders,2017-01-24,31.36,2017,1
1734,Binders,2017-01-25,43.12,2017,1
1735,Binders,2017-01-30,69.968,2017,1
1736,Binders,2017-01-31,1270.99,2017,1
1737,Binders,2017-02-02,36.4,2017,2
1738,Binders,2017-02-12,15.92,2017,2
1739,Binders,2017-02-15,398.352,2017,2
1740,Binders,2017-02-16,5.8,2017,2
1741,Binders,2017-02-21,88.43,2017,2
1742,Binders,2017-02-27,56.82,2017,2
1743,Binders,2017-03-03,447.86,2017,3
1744,Binders,2017-03-04,128.4,2017,3
1745,Binders,2017-03-06,3.771,2017,3
1746,Binders,2017-03-08,88.014,2017,3
1747,Binders,2017-03-09,51.8,2017,3
1748,Binders,2017-03-11,17.46,2017,3
1749,Binders,2017-03-13,173.51299999999998,2017,3
1750,Binders,2017-03-14,41.904,2017,3
1751,Binders,2017-03-15,4.544,2017,3
1752,Binders,2017-03-17,32.54,2017,3
1753,Binders,2017-03-19,31.086,2017,3
1754,Binders,2017-03-20,16.821,2017,3
1755,Binders,2017-03-21,3.168,2017,3
1756,Binders,2017-03-26,17.04,2017,3
1757,Binders,2017-03-27,32.54,2017,3
1758,Binders,2017-03-29,71.128,2017,3
1759,Binders,2017-04-01,17.944,2017,4
1760,Binders,2017-04-03,99.846,2017,4
1761,Binders,2017-04-04,588.784,2017,4
1762,Binders,2017-04-08,1209.896,2017,4
1763,Binders,2017-04-09,40.632,2017,4
1764,Binders,2017-04-10,80.136,2017,4
1765,Binders,2017-04-12,49.832,2017,4
1766,Binders,2017-04-14,25.06,2017,4
1767,Binders,2017-04-15,189.588,2017,4
1768,Binders,2017-04-16,25.3,2017,4
1769,Binders,2017-04-19,24.456,2017,4
1770,Binders,2017-04-21,53.168,2017,4
1771,Binders,2017-04-22,28.485,2017,4
1772,Binders,2017-04-23,269.608,2017,4
1773,Binders,2017-04-24,7.0920000000000005,2017,4
1774,Binders,2017-04-25,25.62,2017,4
1775,Binders,2017-04-30,7.712,2017,4
1776,Binders,2017-05-01,2.742,2017,5
1777,Binders,2017-05-02,45.576,2017,5
1778,Binders,2017-05-03,2.182,2017,5
1779,Binders,2017-05-05,12.448,2017,5
1780,Binders,2017-05-06,3.208,2017,5
1781,Binders,2017-05-07,85.232,2017,5
1782,Binders,2017-05-09,31.711999999999996,2017,5
1783,Binders,2017-05-14,81.354,2017,5
1784,Binders,2017-05-15,533.38,2017,5
1785,Binders,2017-05-17,32.86,2017,5
1786,Binders,2017-05-19,57.328,2017,5
1787,Binders,2017-05-20,58.753,2017,5
1788,Binders,2017-05-21,5.7620000000000005,2017,5
1789,Binders,2017-05-23,6.294,2017,5
1790,Binders,2017-05-26,9.64,2017,5
1791,Binders,2017-05-28,22.72,2017,5
1792,Binders,2017-05-29,34.027,2017,5
1793,Binders,2017-05-30,43.230000000000004,2017,5
1794,Binders,2017-05-31,7.152,2017,5
1795,Binders,2017-06-02,62.88,2017,6
1796,Binders,2017-06-05,21.552,2017,6
1797,Binders,2017-06-06,75.81,2017,6
1798,Binders,2017-06-07,4.784,2017,6
1799,Binders,2017-06-11,63.6,2017,6
1800,Binders,2017-06-12,49.104,2017,6
1801,Binders,2017-06-13,33.568,2017,6
1802,Binders,2017-06-14,39.936,2017,6
1803,Binders,2017-06-17,56.44,2017,6
1804,Binders,2017-06-18,4.626,2017,6
1805,Binders,2017-06-20,47.43,2017,6
1806,Binders,2017-06-21,223.54000000000002,2017,6
1807,Binders,2017-06-25,38.088,2017,6
1808,Binders,2017-06-26,8.02,2017,6
1809,Binders,2017-06-28,49.28,2017,6
1810,Binders,2017-07-01,75.036,2017,7
1811,Binders,2017-07-07,15.135,2017,7
1812,Binders,2017-07-08,48.0,2017,7
1813,Binders,2017-07-10,44.856,2017,7
1814,Binders,2017-07-14,68.24799999999999,2017,7
1815,Binders,2017-07-16,30.560000000000002,2017,7
1816,Binders,2017-07-17,12.816,2017,7
1817,Binders,2017-07-18,1.872,2017,7
1818,Binders,2017-07-19,86.16,2017,7
1819,Binders,2017-07-21,13.029,2017,7
1820,Binders,2017-07-22,5.4,2017,7
1821,Binders,2017-07-23,16.168,2017,7
1822,Binders,2017-07-25,130.056,2017,7
1823,Binders,2017-07-28,1369.764,2017,7
1824,Binders,2017-07-29,29.61,2017,7
1825,Binders,2017-07-30,9.264,2017,7
1826,Binders,2017-08-02,12.544,2017,8
1827,Binders,2017-08-04,36.716,2017,8
1828,Binders,2017-08-08,15.24,2017,8
1829,Binders,2017-08-09,16.218,2017,8
1830,Binders,2017-08-11,119.42,2017,8
1831,Binders,2017-08-13,42.072,2017,8
1832,Binders,2017-08-15,18.882,2017,8
1833,Binders,2017-08-17,15.712,2017,8
1834,Binders,2017-08-18,2.068,2017,8
1835,Binders,2017-08-19,448.792,2017,8
1836,Binders,2017-08-21,46.111999999999995,2017,8
1837,Binders,2017-08-22,33.982,2017,8
1838,Binders,2017-08-26,146.688,2017,8
1839,Binders,2017-08-27,29.0,2017,8
1840,Binders,2017-08-28,41.596,2017,8
1841,Binders,2017-08-29,5.274,2017,8
1842,Binders,2017-08-30,37.764,2017,8
1843,Binders,2017-09-01,4438.236,2017,9
1844,Binders,2017-09-02,64.31099999999999,2017,9
1845,Binders,2017-09-03,1250.318,2017,9
1846,Binders,2017-09-04,174.54,2017,9
1847,Binders,2017-09-05,125.10100000000001,2017,9
1848,Binders,2017-09-06,3.204,2017,9
1849,Binders,2017-09-08,100.16,2017,9
1850,Binders,2017-09-09,69.984,2017,9
1851,Binders,2017-09-10,330.664,2017,9
1852,Binders,2017-09-11,64.208,2017,9
1853,Binders,2017-09-12,20.704,2017,9
1854,Binders,2017-09-14,673.568,2017,9
1855,Binders,2017-09-15,910.648,2017,9
1856,Binders,2017-09-17,232.4,2017,9
1857,Binders,2017-09-18,4.616,2017,9
1858,Binders,2017-09-19,98.158,2017,9
1859,Binders,2017-09-20,404.32399999999996,2017,9
1860,Binders,2017-09-22,7.506,2017,9
1861,Binders,2017-09-23,35.945,2017,9
1862,Binders,2017-09-24,448.752,2017,9
1863,Binders,2017-09-25,5.022,2017,9
1864,Binders,2017-09-26,22.44,2017,9
1865,Binders,2017-09-27,2.907,2017,9
1866,Binders,2017-09-29,90.17999999999999,2017,9
1867,Binders,2017-09-30,1.964,2017,9
1868,Binders,2017-10-01,5.388,2017,10
1869,Binders,2017-10-02,825.142,2017,10
1870,Binders,2017-10-04,30.4,2017,10
1871,Binders,2017-10-06,58.730000000000004,2017,10
1872,Binders,2017-10-07,27.264,2017,10
1873,Binders,2017-10-10,4.095,2017,10
1874,Binders,2017-10-13,82.462,2017,10
1875,Binders,2017-10-15,396.28,2017,10
1876,Binders,2017-10-17,334.14000000000004,2017,10
1877,Binders,2017-10-20,19.296,2017,10
1878,Binders,2017-10-21,4567.096,2017,10
1879,Binders,2017-10-27,101.89599999999999,2017,10
1880,Binders,2017-10-28,157.047,2017,10
1881,Binders,2017-10-29,11.744,2017,10
1882,Binders,2017-10-30,28.752,2017,10
1883,Binders,2017-11-03,84.27799999999999,2017,11
1884,Binders,2017-11-04,11.888,2017,11
1885,Binders,2017-11-05,203.42,2017,11
1886,Binders,2017-11-07,426.464,2017,11
1887,Binders,2017-11-10,314.11199999999997,2017,11
1888,Binders,2017-11-11,131.632,2017,11
1889,Binders,2017-11-12,28.018,2017,11
1890,Binders,2017-11-13,3.136,2017,11
1891,Binders,2017-11-14,10.556,2017,11
1892,Binders,2017-11-15,1054.928,2017,11
1893,Binders,2017-11-16,8.32,2017,11
1894,Binders,2017-11-17,10.776,2017,11
1895,Binders,2017-11-18,61.12,2017,11
1896,Binders,2017-11-19,44.036,2017,11
1897,Binders,2017-11-20,150.365,2017,11
1898,Binders,2017-11-22,206.608,2017,11
1899,Binders,2017-11-24,1237.176,2017,11
1900,Binders,2017-11-25,473.88800000000003,2017,11
1901,Binders,2017-11-26,215.245,2017,11
1902,Binders,2017-11-27,152.0,2017,11
1903,Binders,2017-11-28,21.482,2017,11
1904,Binders,2017-12-01,88.08,2017,12
1905,Binders,2017-12-02,695.136,2017,12
1906,Binders,2017-12-03,18.192,2017,12
1907,Binders,2017-12-04,17.256,2017,12
1908,Binders,2017-12-05,579.5260000000001,2017,12
1909,Binders,2017-12-06,1298.112,2017,12
1910,Binders,2017-12-08,12.957,2017,12
1911,Binders,2017-12-09,276.86600000000004,2017,12
1912,Binders,2017-12-10,833.5120000000001,2017,12
1913,Binders,2017-12-11,373.968,2017,12
1914,Binders,2017-12-12,18.693,2017,12
1915,Binders,2017-12-13,6.096,2017,12
1916,Binders,2017-12-14,23.12,2017,12
1917,Binders,2017-12-15,2.214,2017,12
1918,Binders,2017-12-16,4.788,2017,12
1919,Binders,2017-12-17,9917.644,2017,12
1920,Binders,2017-12-18,2093.278,2017,12
1921,Binders,2017-12-19,51.70199999999999,2017,12
1922,Binders,2017-12-20,15.42,2017,12
1923,Binders,2017-12-22,112.264,2017,12
1924,Binders,2017-12-23,5.553,2017,12
1925,Binders,2017-12-24,27.882,2017,12
1926,Binders,2017-12-25,33.568,2017,12
1927,Binders,2017-12-26,4.992,2017,12
1928,Binders,2017-12-29,52.128,2017,12
1929,Binders,2017-12-30,13.308,2017,12
1930,Binders,2017-12-31,198.144,2017,12
1931,Binders,2018-01-01,23.817999999999998,2018,1
1932,Binders,2018-01-02,44.513999999999996,2018,1
1933,Binders,2018-01-03,2022.272,2018,1
1934,Binders,2018-01-06,33.74,2018,1
1935,Binders,2018-01-07,2.808,2018,1
1936,Binders,2018-01-09,274.491,2018,1
1937,Binders,2018-01-12,760.98,2018,1
1938,Binders,2018-01-14,8.478,2018,1
1939,Binders,2018-01-15,37.06,2018,1
1940,Binders,2018-01-16,5443.96,2018,1
1941,Binders,2018-01-21,286.056,2018,1
1942,Binders,2018-01-23,24.618,2018,1
1943,Binders,2018-01-24,276.784,2018,1
1944,Binders,2018-01-26,7.16,2018,1
1945,Binders,2018-01-29,131.744,2018,1
1946,Binders,2018-01-30,58.34,2018,1
1947,Binders,2018-02-02,30.96,2018,2
1948,Binders,2018-02-03,9.111,2018,2
1949,Binders,2018-02-05,243.992,2018,2
1950,Binders,2018-02-06,46.24,2018,2
1951,Binders,2018-02-09,252.784,2018,2
1952,Binders,2018-02-11,21.336,2018,2
1953,Binders,2018-02-17,5.715,2018,2
1954,Binders,2018-02-24,4.956,2018,2
1955,Binders,2018-02-25,1.788,2018,2
1956,Binders,2018-02-28,9.84,2018,2
1957,Binders,2018-03-02,138.954,2018,3
1958,Binders,2018-03-05,381.01,2018,3
1959,Binders,2018-03-06,14.976,2018,3
1960,Binders,2018-03-07,25.92,2018,3
1961,Binders,2018-03-08,171.2,2018,3
1962,Binders,2018-03-09,30.84,2018,3
1963,Binders,2018-03-10,13.092,2018,3
1964,Binders,2018-03-11,908.2139999999999,2018,3
1965,Binders,2018-03-12,40.41,2018,3
1966,Binders,2018-03-13,205.18,2018,3
1967,Binders,2018-03-16,95.33699999999999,2018,3
1968,Binders,2018-03-17,40.376,2018,3
1969,Binders,2018-03-18,182.994,2018,3
1970,Binders,2018-03-19,61.944,2018,3
1971,Binders,2018-03-21,50.016000000000005,2018,3
1972,Binders,2018-03-23,34.76,2018,3
1973,Binders,2018-03-25,185.92,2018,3
1974,Binders,2018-03-27,17.76,2018,3
1975,Binders,2018-03-28,68.742,2018,3
1976,Binders,2018-03-30,5.715,2018,3
1977,Binders,2018-03-31,112.128,2018,3
1978,Binders,2018-04-01,121.68,2018,4
1979,Binders,2018-04-06,8.1,2018,4
1980,Binders,2018-04-07,5.328,2018,4
1981,Binders,2018-04-08,2690.97,2018,4
1982,Binders,2018-04-09,533.566,2018,4
1983,Binders,2018-04-10,4.419,2018,4
1984,Binders,2018-04-11,11.364,2018,4
1985,Binders,2018-04-12,29.7,2018,4
1986,Binders,2018-04-13,895.92,2018,4
1987,Binders,2018-04-14,19.536,2018,4
1988,Binders,2018-04-15,15.57,2018,4
1989,Binders,2018-04-16,42.652,2018,4
1990,Binders,2018-04-17,42.588,2018,4
1991,Binders,2018-04-20,183.42000000000002,2018,4
1992,Binders,2018-04-21,5.628,2018,4
1993,Binders,2018-04-23,104.64,2018,4
1994,Binders,2018-04-24,19.136,2018,4
1995,Binders,2018-04-25,87.24799999999999,2018,4
1996,Binders,2018-04-30,85.35,2018,4
1997,Binders,2018-05-03,90.58800000000001,2018,5
1998,Binders,2018-05-04,13.911000000000001,2018,5
1999,Binders,2018-05-05,44.052,2018,5
2000,Binders,2018-05-06,79.601,2018,5
2001,Binders,2018-05-09,147.92,2018,5
2002,Binders,2018-05-11,26.032,2018,5
2003,Binders,2018-05-12,53.408,2018,5
2004,Binders,2018-05-13,1214.49,2018,5
2005,Binders,2018-05-14,58.17,2018,5
2006,Binders,2018-05-15,4.752,2018,5
2007,Binders,2018-05-18,169.048,2018,5
2008,Binders,2018-05-19,159.28,2018,5
2009,Binders,2018-05-20,49.568,2018,5
2010,Binders,2018-05-22,1.592,2018,5
2011,Binders,2018-05-23,1.188,2018,5
2012,Binders,2018-05-25,693.76,2018,5
2013,Binders,2018-05-27,70.4,2018,5
2014,Binders,2018-05-28,3.564,2018,5
2015,Binders,2018-05-29,43.41,2018,5
2016,Binders,2018-05-30,3.89,2018,5
2017,Binders,2018-06-01,57.698,2018,6
2018,Binders,2018-06-03,8.466000000000001,2018,6
2019,Binders,2018-06-04,123.99000000000001,2018,6
2020,Binders,2018-06-08,95.124,2018,6
2021,Binders,2018-06-11,22.86,2018,6
2022,Binders,2018-06-12,104.328,2018,6
2023,Binders,2018-06-16,5.936,2018,6
2024,Binders,2018-06-17,62.976,2018,6
2025,Binders,2018-06-19,6.888,2018,6
2026,Binders,2018-06-20,51.312,2018,6
2027,Binders,2018-06-21,129.89600000000002,2018,6
2028,Binders,2018-06-22,44.523,2018,6
2029,Binders,2018-06-24,182.994,2018,6
2030,Binders,2018-06-26,102.368,2018,6
2031,Binders,2018-06-29,1220.012,2018,6
2032,Binders,2018-06-30,75.792,2018,6
2033,Binders,2018-07-01,169.99,2018,7
2034,Binders,2018-07-02,5.232,2018,7
2035,Binders,2018-07-05,17.71,2018,7
2036,Binders,2018-07-06,2.946,2018,7
2037,Binders,2018-07-07,17.472,2018,7
2038,Binders,2018-07-08,109.54400000000001,2018,7
2039,Binders,2018-07-09,1.08,2018,7
2040,Binders,2018-07-11,29.8,2018,7
2041,Binders,2018-07-14,4.448,2018,7
2042,Binders,2018-07-15,26.55,2018,7
2043,Binders,2018-07-18,7.656,2018,7
2044,Binders,2018-07-20,839.8100000000001,2018,7
2045,Binders,2018-07-21,196.278,2018,7
2046,Binders,2018-07-23,42.24,2018,7
2047,Binders,2018-07-28,9.984,2018,7
2048,Binders,2018-07-29,33.48,2018,7
2049,Binders,2018-07-30,76.776,2018,7
2050,Binders,2018-07-31,878.48,2018,7
2051,Binders,2018-08-01,54.896,2018,8
2052,Binders,2018-08-04,3.318,2018,8
2053,Binders,2018-08-05,125.88,2018,8
2054,Binders,2018-08-07,56.84,2018,8
2055,Binders,2018-08-11,490.37399999999997,2018,8
2056,Binders,2018-08-12,100.704,2018,8
2057,Binders,2018-08-13,1650.6060000000002,2018,8
2058,Binders,2018-08-16,13.428,2018,8
2059,Binders,2018-08-17,1233.826,2018,8
2060,Binders,2018-08-18,2939.8579999999997,2018,8
2061,Binders,2018-08-19,493.00600000000003,2018,8
2062,Binders,2018-08-20,239.12,2018,8
2063,Binders,2018-08-21,4454.784,2018,8
2064,Binders,2018-08-24,28.416,2018,8
2065,Binders,2018-08-27,878.576,2018,8
2066,Binders,2018-08-28,99.68,2018,8
2067,Binders,2018-08-29,3.24,2018,8
2068,Binders,2018-08-31,6.672,2018,8
2069,Binders,2018-09-01,22.92,2018,9
2070,Binders,2018-09-02,1623.092,2018,9
2071,Binders,2018-09-03,125.176,2018,9
2072,Binders,2018-09-04,631.1379999999999,2018,9
2073,Binders,2018-09-07,1585.797,2018,9
2074,Binders,2018-09-08,42.616,2018,9
2075,Binders,2018-09-09,18.657,2018,9
2076,Binders,2018-09-10,802.4680000000001,2018,9
2077,Binders,2018-09-11,1471.96,2018,9
2078,Binders,2018-09-12,45.78,2018,9
2079,Binders,2018-09-14,22.194000000000003,2018,9
2080,Binders,2018-09-15,2897.712,2018,9
2081,Binders,2018-09-16,541.6379999999999,2018,9
2082,Binders,2018-09-17,53.943999999999996,2018,9
2083,Binders,2018-09-18,10.08,2018,9
2084,Binders,2018-09-19,23.022,2018,9
2085,Binders,2018-09-20,11.784,2018,9
2086,Binders,2018-09-21,34.362,2018,9
2087,Binders,2018-09-22,782.0110000000001,2018,9
2088,Binders,2018-09-23,105.66399999999999,2018,9
2089,Binders,2018-09-24,54.28,2018,9
2090,Binders,2018-09-25,16.855,2018,9
2091,Binders,2018-09-26,948.216,2018,9
2092,Binders,2018-09-28,79.431,2018,9
2093,Binders,2018-09-29,46.672,2018,9
2094,Binders,2018-09-30,11.646,2018,9
2095,Binders,2018-10-01,144.304,2018,10
2096,Binders,2018-10-02,257.284,2018,10
2097,Binders,2018-10-03,1793.98,2018,10
2098,Binders,2018-10-05,135.648,2018,10
2099,Binders,2018-10-07,54.694,2018,10
2100,Binders,2018-10-09,31.055999999999997,2018,10
2101,Binders,2018-10-12,181.712,2018,10
2102,Binders,2018-10-13,5180.744,2018,10
2103,Binders,2018-10-14,78.512,2018,10
2104,Binders,2018-10-16,124.75,2018,10
2105,Binders,2018-10-19,1674.884,2018,10
2106,Binders,2018-10-20,166.778,2018,10
2107,Binders,2018-10-21,75.495,2018,10
2108,Binders,2018-10-22,3.168,2018,10
2109,Binders,2018-10-23,13.326,2018,10
2110,Binders,2018-10-26,114.72,2018,10
2111,Binders,2018-10-27,5.607,2018,10
2112,Binders,2018-10-30,102.65599999999999,2018,10
2113,Binders,2018-11-01,25.12,2018,11
2114,Binders,2018-11-02,590.352,2018,11
2115,Binders,2018-11-03,34.127,2018,11
2116,Binders,2018-11-04,16.652,2018,11
2117,Binders,2018-11-05,194.53,2018,11
2118,Binders,2018-11-06,20.202,2018,11
2119,Binders,2018-11-07,59.952,2018,11
2120,Binders,2018-11-09,9.64,2018,11
2121,Binders,2018-11-10,1036.228,2018,11
2122,Binders,2018-11-11,158.176,2018,11
2123,Binders,2018-11-12,60.496,2018,11
2124,Binders,2018-11-13,574.244,2018,11
2125,Binders,2018-11-14,34.278,2018,11
2126,Binders,2018-11-16,1.824,2018,11
2127,Binders,2018-11-17,61.861999999999995,2018,11
2128,Binders,2018-11-18,28.68,2018,11
2129,Binders,2018-11-19,1706.749,2018,11
2130,Binders,2018-11-20,84.056,2018,11
2131,Binders,2018-11-21,191.536,2018,11
2132,Binders,2018-11-23,301.5,2018,11
2133,Binders,2018-11-24,382.125,2018,11
